,V1,V2,consonant,underlying,fronted,rounded,high,group,model,Time,Attention,Loss
24731,o,L,b,ob-L,0,1,1,round_and_front,36,8,0.33549001812934875,0.003180933417752385
24732,u,L,b,ub-L,0,1,1,round_and_front,36,8,0.3265742361545563,0.004711079876869917
24733,y,L,b,yb-L,1,1,1,round_and_front,36,8,0.3042854070663452,0.008791913278400898
24734,ø,L,b,øb-L,1,1,1,round_and_front,36,8,0.2903873026371002,0.007096488028764725
24735,ɯ,L,b,ɯb-L,0,0,1,round_and_front,36,8,0.42442768812179565,0.008442512713372707
24736,i,H,g,ig-H,1,0,1,round_and_front,36,8,0.3500755727291107,0.006204696837812662
24737,a,H,g,ag-H,0,0,0,round_and_front,36,8,0.27692654728889465,0.011190857738256454
24738,e,H,g,eg-H,1,0,0,round_and_front,36,8,0.3584137260913849,0.0063089653849601746
24739,o,H,g,og-H,0,1,1,round_and_front,36,8,0.31638970971107483,0.011895425617694855
24740,u,H,g,ug-H,0,1,1,round_and_front,36,8,0.27980154752731323,0.012280925177037716
24741,y,H,g,yg-H,1,1,1,round_and_front,36,8,0.2680002748966217,0.00604603998363018
24742,ø,H,g,øg-H,1,1,1,round_and_front,36,8,0.339511901140213,0.0051525654271245
24743,ɯ,H,g,ɯg-H,0,0,1,round_and_front,36,8,0.2598511576652527,0.010934687219560146
24744,i,L,g,ig-L,1,0,1,round_and_front,36,8,0.4388682544231415,0.002740532159805298
24745,a,L,g,ag-L,0,0,0,round_and_front,36,8,0.5781548619270325,0.013042554259300232
24746,e,L,g,eg-L,1,0,0,round_and_front,36,8,0.4539884030818939,0.00204559531994164
24747,o,L,g,og-L,0,1,1,round_and_front,36,8,0.41503140330314636,0.009831856936216354
24748,u,L,g,ug-L,0,1,1,round_and_front,36,8,0.34774038195610046,0.011461314745247364
24749,y,L,g,yg-L,1,1,1,round_and_front,36,8,0.2852344214916229,0.013645279221236706
24750,ø,L,g,øg-L,1,1,1,round_and_front,36,8,0.3304227888584137,0.011796924285590649
24751,ɯ,L,g,ɯg-L,0,0,1,round_and_front,36,8,0.38902920484542847,0.016008956357836723
24752,i,H,d,id-H,1,0,1,round_and_front,36,8,0.4380704462528229,0.008281794376671314
24753,a,H,d,ad-H,0,0,0,round_and_front,36,8,0.10003051161766052,0.009067965671420097
24754,e,H,d,ed-H,1,0,0,round_and_front,36,8,0.3941422998905182,0.007363623473793268
24755,o,H,d,od-H,0,1,1,round_and_front,36,8,0.160635843873024,0.007925007492303848
24756,u,H,d,ud-H,0,1,1,round_and_front,36,8,0.18682830035686493,0.00784734170883894
24757,y,H,d,yd-H,1,1,1,round_and_front,36,8,0.31312796473503113,0.010306415148079395
24758,ø,H,d,ød-H,1,1,1,round_and_front,36,8,0.24823841452598572,0.006546542048454285
24759,ɯ,H,d,ɯd-H,0,0,1,round_and_front,36,8,0.397255003452301,0.0226296279579401
24760,i,L,d,id-L,1,0,1,round_and_front,36,8,0.5097460746765137,0.002630069153383374
24761,a,L,d,ad-L,0,0,0,round_and_front,36,8,0.327455073595047,0.0060869562439620495
24762,e,L,d,ed-L,1,0,0,round_and_front,36,8,0.5462705492973328,0.003359853057190776
24763,o,L,d,od-L,0,1,1,round_and_front,36,8,0.2455105036497116,0.013799146749079227
24764,u,L,d,ud-L,0,1,1,round_and_front,36,8,0.23332199454307556,0.015653932467103004
24765,y,L,d,yd-L,1,1,1,round_and_front,36,8,0.39598003029823303,0.004898659884929657
24766,ø,L,d,ød-L,1,1,1,round_and_front,36,8,0.36445748805999756,0.011384017765522003
24767,ɯ,L,d,ɯd-L,0,0,1,round_and_front,36,8,0.28382137417793274,0.016095684841275215
24768,i,H,b,ib-H,1,0,1,round_and_front,37,8,0.3147300183773041,0.0034904920030385256
24769,a,H,b,ab-H,0,0,0,round_and_front,37,8,0.17581017315387726,0.007157657761126757
24770,e,H,b,eb-H,1,0,0,round_and_front,37,8,0.29401183128356934,0.006153253372758627
24771,o,H,b,ob-H,0,1,1,round_and_front,37,8,0.21960759162902832,0.008768671192228794
24772,u,H,b,ub-H,0,1,1,round_and_front,37,8,0.3074475824832916,0.01232234388589859
24773,y,H,b,yb-H,1,1,1,round_and_front,37,8,0.3402659595012665,0.011283121071755886
24774,ø,H,b,øb-H,1,1,1,round_and_front,37,8,0.2428821176290512,0.004683310631662607
24775,ɯ,H,b,ɯb-H,0,0,1,round_and_front,37,8,0.2792406380176544,0.0015031717484816909
24776,i,L,b,ib-L,1,0,1,round_and_front,37,8,0.44274529814720154,0.00436163367703557
24777,a,L,b,ab-L,0,0,0,round_and_front,37,8,0.9045447707176208,0.002998319687321782
24778,e,L,b,eb-L,1,0,0,round_and_front,37,8,0.4567582607269287,0.005297234747558832
24779,o,L,b,ob-L,0,1,1,round_and_front,37,8,0.32877063751220703,0.012011487036943436
24780,u,L,b,ub-L,0,1,1,round_and_front,37,8,0.37248173356056213,0.020286276936531067
24781,y,L,b,yb-L,1,1,1,round_and_front,37,8,0.34930184483528137,0.004681835416704416
24782,ø,L,b,øb-L,1,1,1,round_and_front,37,8,0.34799283742904663,0.0040236725471913815
24783,ɯ,L,b,ɯb-L,0,0,1,round_and_front,37,8,0.5844680070877075,0.029992930591106415
24784,i,H,g,ig-H,1,0,1,round_and_front,37,8,0.739801824092865,0.008450228720903397
24785,a,H,g,ag-H,0,0,0,round_and_front,37,8,1.5476980209350586,0.03199724853038788
24786,e,H,g,eg-H,1,0,0,round_and_front,37,8,0.8953712582588196,0.005143504589796066
24787,o,H,g,og-H,0,1,1,round_and_front,37,8,0.2750246822834015,0.028611382469534874
24788,u,H,g,ug-H,0,1,1,round_and_front,37,8,0.3522031009197235,0.030369140207767487
24789,y,H,g,yg-H,1,1,1,round_and_front,37,8,0.6373100280761719,0.028362788259983063
24790,ø,H,g,øg-H,1,1,1,round_and_front,37,8,0.7292022705078125,0.01866992376744747
24791,ɯ,H,g,ɯg-H,0,0,1,round_and_front,37,8,0.9486023187637329,0.01964210346341133
24792,i,L,g,ig-L,1,0,1,round_and_front,37,8,0.819496214389801,0.003764526918530464
24793,a,L,g,ag-L,0,0,0,round_and_front,37,8,1.627465009689331,0.014336787164211273
24794,e,L,g,eg-L,1,0,0,round_and_front,37,8,1.022735595703125,0.002523364033550024
24795,o,L,g,og-L,0,1,1,round_and_front,37,8,0.3784884512424469,0.015562509186565876
24796,u,L,g,ug-L,0,1,1,round_and_front,37,8,0.42014721035957336,0.026350529864430428
24797,y,L,g,yg-L,1,1,1,round_and_front,37,8,0.7320797443389893,0.0050644176080822945
24798,ø,L,g,øg-L,1,1,1,round_and_front,37,8,0.8965638875961304,0.009939752519130707
24799,ɯ,L,g,ɯg-L,0,0,1,round_and_front,37,8,1.0210610628128052,0.030452674254775047
24800,i,H,d,id-H,1,0,1,round_and_front,37,8,0.5652726292610168,0.005607515573501587
24801,a,H,d,ad-H,0,0,0,round_and_front,37,8,0.16607019305229187,0.00021871179342269897
24802,e,H,d,ed-H,1,0,0,round_and_front,37,8,0.42428305745124817,0.0056308419443666935
24803,o,H,d,od-H,0,1,1,round_and_front,37,8,0.20651191473007202,0.0031613176688551903
24804,u,H,d,ud-H,0,1,1,round_and_front,37,8,0.2702571153640747,0.01632334664463997
24805,y,H,d,yd-H,1,1,1,round_and_front,37,8,0.49259981513023376,0.030584750697016716
24806,ø,H,d,ød-H,1,1,1,round_and_front,37,8,0.5428493022918701,0.01668749563395977
24807,ɯ,H,d,ɯd-H,0,0,1,round_and_front,37,8,0.4141947329044342,0.015519161708652973
24808,i,L,d,id-L,1,0,1,round_and_front,37,8,0.653547465801239,0.0016624685376882553
24809,a,L,d,ad-L,0,0,0,round_and_front,37,8,0.2999080717563629,0.001783980056643486
24810,e,L,d,ed-L,1,0,0,round_and_front,37,8,0.6103560924530029,0.0021342686377465725
24811,o,L,d,od-L,0,1,1,round_and_front,37,8,0.2831173539161682,0.007353535387665033
24812,u,L,d,ud-L,0,1,1,round_and_front,37,8,0.345330148935318,0.01446104422211647
24813,y,L,d,yd-L,1,1,1,round_and_front,37,8,0.45439890027046204,0.0010793195106089115
24814,ø,L,d,ød-L,1,1,1,round_and_front,37,8,0.5091209411621094,0.0054968674667179585
24815,ɯ,L,d,ɯd-L,0,0,1,round_and_front,37,8,0.5540944337844849,0.009429767727851868
24816,i,H,b,ib-H,1,0,1,round_and_front,38,8,0.4330938756465912,0.0007881124038249254
24817,a,H,b,ab-H,0,0,0,round_and_front,38,8,0.3136095702648163,0.009100308641791344
24818,e,H,b,eb-H,1,0,0,round_and_front,38,8,0.38195371627807617,0.0011477386578917503
24819,o,H,b,ob-H,0,1,1,round_and_front,38,8,0.4710592031478882,0.0027836039662361145
24820,u,H,b,ub-H,0,1,1,round_and_front,38,8,0.5627988576889038,0.0022611371241509914
24821,y,H,b,yb-H,1,1,1,round_and_front,38,8,0.5500808954238892,0.0034860705491155386
24822,ø,H,b,øb-H,1,1,1,round_and_front,38,8,0.5057827234268188,0.0015880345599725842
24823,ɯ,H,b,ɯb-H,0,0,1,round_and_front,38,8,0.32219624519348145,0.004759811330586672
24824,i,L,b,ib-L,1,0,1,round_and_front,38,8,0.6024445295333862,0.0005197660648263991
24825,a,L,b,ab-L,0,0,0,round_and_front,38,8,0.40565046668052673,0.0015695174224674702
24826,e,L,b,eb-L,1,0,0,round_and_front,38,8,0.5824682712554932,0.0005096042295917869
24827,o,L,b,ob-L,0,1,1,round_and_front,38,8,0.44978752732276917,0.00381513056345284
24828,u,L,b,ub-L,0,1,1,round_and_front,38,8,0.5429604053497314,0.0035090565215796232
24829,y,L,b,yb-L,1,1,1,round_and_front,38,8,0.5409651398658752,0.0061859856359660625
24830,ø,L,b,øb-L,1,1,1,round_and_front,38,8,0.4969079792499542,0.006088257301598787
24831,ɯ,L,b,ɯb-L,0,0,1,round_and_front,38,8,0.5669850707054138,0.004094768315553665
24832,i,H,g,ig-H,1,0,1,round_and_front,38,8,0.7113611102104187,0.0051446533761918545
24833,a,H,g,ag-H,0,0,0,round_and_front,38,8,0.08577308058738708,0.00325156026519835
24834,e,H,g,eg-H,1,0,0,round_and_front,38,8,0.44808879494667053,0.004121836740523577
24835,o,H,g,og-H,0,1,1,round_and_front,38,8,0.5200748443603516,0.007205560803413391
24836,u,H,g,ug-H,0,1,1,round_and_front,38,8,0.7500532865524292,0.00815404299646616
24837,y,H,g,yg-H,1,1,1,round_and_front,38,8,0.6491920948028564,0.004522516392171383
24838,ø,H,g,øg-H,1,1,1,round_and_front,38,8,0.625626802444458,0.004575281869620085
24839,ɯ,H,g,ɯg-H,0,0,1,round_and_front,38,8,0.22027996182441711,0.0039811204187572
24840,i,L,g,ig-L,1,0,1,round_and_front,38,8,0.8719033002853394,0.0033730557188391685
24841,a,L,g,ag-L,0,0,0,round_and_front,38,8,0.5311965942382812,0.022107528522610664
24842,e,L,g,eg-L,1,0,0,round_and_front,38,8,0.6923909783363342,0.0034422471653670073
24843,o,L,g,og-L,0,1,1,round_and_front,38,8,0.6437941193580627,0.0254726130515337
24844,u,L,g,ug-L,0,1,1,round_and_front,38,8,0.7759130597114563,0.02807662822306156
24845,y,L,g,yg-L,1,1,1,round_and_front,38,8,0.6384060978889465,0.01020411029458046
24846,ø,L,g,øg-L,1,1,1,round_and_front,38,8,0.639971137046814,0.0102763120085001
24847,ɯ,L,g,ɯg-L,0,0,1,round_and_front,38,8,0.672361433506012,0.028951289132237434
24848,i,H,d,id-H,1,0,1,round_and_front,38,8,0.27327075600624084,0.001361367292702198
24849,a,H,d,ad-H,0,0,0,round_and_front,38,8,0.03274575620889664,0.0031574349850416183
24850,e,H,d,ed-H,1,0,0,round_and_front,38,8,0.17693734169006348,0.00021400184778030962
24851,o,H,d,od-H,0,1,1,round_and_front,38,8,0.3931255042552948,0.00344780832529068
24852,u,H,d,ud-H,0,1,1,round_and_front,38,8,0.4390696585178375,0.0019100597128272057
24853,y,H,d,yd-H,1,1,1,round_and_front,38,8,0.46268343925476074,0.006725473329424858
24854,ø,H,d,ød-H,1,1,1,round_and_front,38,8,0.46558359265327454,0.00720757944509387
24855,ɯ,H,d,ɯd-H,0,0,1,round_and_front,38,8,0.10973082482814789,0.0033476168755441904
24856,i,L,d,id-L,1,0,1,round_and_front,38,8,0.43504443764686584,0.0063010635785758495
24857,a,L,d,ad-L,0,0,0,round_and_front,38,8,0.36880072951316833,0.00191063666716218
24858,e,L,d,ed-L,1,0,0,round_and_front,38,8,0.3608722686767578,0.004297082778066397
24859,o,L,d,od-L,0,1,1,round_and_front,38,8,0.4459943175315857,0.005550791043788195
24860,u,L,d,ud-L,0,1,1,round_and_front,38,8,0.47770845890045166,0.0036434808280318975
24861,y,L,d,yd-L,1,1,1,round_and_front,38,8,0.47038939595222473,0.010683868080377579
24862,ø,L,d,ød-L,1,1,1,round_and_front,38,8,0.4917464554309845,0.012210149317979813
24863,ɯ,L,d,ɯd-L,0,0,1,round_and_front,38,8,0.493150532245636,0.0035654359962791204
24864,i,H,b,ib-H,1,0,1,round_and_front,39,8,0.005086767021566629,0.005776198580861092
24865,a,H,b,ab-H,0,0,0,round_and_front,39,8,9.41371763474308e-06,0.004701944999396801
24866,e,H,b,eb-H,1,0,0,round_and_front,39,8,0.0017101820558309555,0.003645757446065545
24867,o,H,b,ob-H,0,1,1,round_and_front,39,8,0.0005022266996093094,0.01522959303110838
24868,u,H,b,ub-H,0,1,1,round_and_front,39,8,0.0013899808982387185,0.010408136993646622
24869,y,H,b,yb-H,1,1,1,round_and_front,39,8,0.018722988665103912,0.004607686307281256
24870,ø,H,b,øb-H,1,1,1,round_and_front,39,8,0.005413956940174103,0.005358127411454916
24871,ɯ,H,b,ɯb-H,0,0,1,round_and_front,39,8,0.00021049265342298895,0.004110303241759539
24872,i,L,b,ib-L,1,0,1,round_and_front,39,8,0.023123588413000107,0.007379463408142328
24873,a,L,b,ab-L,0,0,0,round_and_front,39,8,0.0005435507046058774,0.002182955387979746
24874,e,L,b,eb-L,1,0,0,round_and_front,39,8,0.010605022311210632,0.006561608519405127
24875,o,L,b,ob-L,0,1,1,round_and_front,39,8,0.12814857065677643,0.0010464231017977
24876,u,L,b,ub-L,0,1,1,round_and_front,39,8,0.24424932897090912,0.0013287909096106887
24877,y,L,b,yb-L,1,1,1,round_and_front,39,8,0.11920753121376038,0.0016773630632087588
24878,ø,L,b,øb-L,1,1,1,round_and_front,39,8,0.04010476544499397,0.0005849244189448655
24879,ɯ,L,b,ɯb-L,0,0,1,round_and_front,39,8,0.027331257238984108,0.0015049362555146217
24880,i,H,g,ig-H,1,0,1,round_and_front,39,8,0.004414720926433802,0.005348230246454477
24881,a,H,g,ag-H,0,0,0,round_and_front,39,8,4.6836237743264064e-05,0.008361715823411942
24882,e,H,g,eg-H,1,0,0,round_and_front,39,8,0.0017751740524545312,0.005503907799720764
24883,o,H,g,og-H,0,1,1,round_and_front,39,8,0.00032730973907746375,0.014360723085701466
24884,u,H,g,ug-H,0,1,1,round_and_front,39,8,0.0007149539887905121,0.014795939438045025
24885,y,H,g,yg-H,1,1,1,round_and_front,39,8,0.006778665818274021,0.011216939426958561
24886,ø,H,g,øg-H,1,1,1,round_and_front,39,8,0.004016194958239794,0.01541261374950409
24887,ɯ,H,g,ɯg-H,0,0,1,round_and_front,39,8,0.0012875419342890382,0.01016708742827177
24888,i,L,g,ig-L,1,0,1,round_and_front,39,8,0.015845252200961113,0.0022934924345463514
24889,a,L,g,ag-L,0,0,0,round_and_front,39,8,0.00019164057448506355,0.006995012983679771
24890,e,L,g,eg-L,1,0,0,round_and_front,39,8,0.007891686633229256,0.00409575505182147
24891,o,L,g,og-L,0,1,1,round_and_front,39,8,0.17374178767204285,0.011941224336624146
24892,u,L,g,ug-L,0,1,1,round_and_front,39,8,0.10538753867149353,0.014381780289113522
24893,y,L,g,yg-L,1,1,1,round_and_front,39,8,0.16697248816490173,0.006174116861075163
24894,ø,L,g,øg-L,1,1,1,round_and_front,39,8,0.06748456507921219,0.004823607858270407
24895,ɯ,L,g,ɯg-L,0,0,1,round_and_front,39,8,0.03494330123066902,0.008206441067159176
24896,i,H,d,id-H,1,0,1,round_and_front,39,8,0.07296743243932724,0.0037525882944464684
24897,a,H,d,ad-H,0,0,0,round_and_front,39,8,7.613425623276271e-06,0.00287027470767498
24898,e,H,d,ed-H,1,0,0,round_and_front,39,8,0.008245972916483879,0.004622411914169788
24899,o,H,d,od-H,0,1,1,round_and_front,39,8,6.182109063956887e-05,0.008419171907007694
24900,u,H,d,ud-H,0,1,1,round_and_front,39,8,0.0001360597088932991,0.01002805121243
24901,y,H,d,yd-H,1,1,1,round_and_front,39,8,0.014374577440321445,0.0036673627328127623
24902,ø,H,d,ød-H,1,1,1,round_and_front,39,8,0.00510296830907464,0.00687863165512681
24903,ɯ,H,d,ɯd-H,0,0,1,round_and_front,39,8,0.0007530399016104639,0.006155826151371002
24904,i,L,d,id-L,1,0,1,round_and_front,39,8,0.29524946212768555,0.0007565696141682565
24905,a,L,d,ad-L,0,0,0,round_and_front,39,8,0.025250038132071495,0.0012710468145087361
24906,e,L,d,ed-L,1,0,0,round_and_front,39,8,0.14319248497486115,0.0033920181449502707
24907,o,L,d,od-L,0,1,1,round_and_front,39,8,0.6279892325401306,0.017984800040721893
24908,u,L,d,ud-L,0,1,1,round_and_front,39,8,0.50667804479599,0.01883508265018463
24909,y,L,d,yd-L,1,1,1,round_and_front,39,8,0.6752340793609619,0.0028066819068044424
24910,ø,L,d,ød-L,1,1,1,round_and_front,39,8,0.6579018831253052,0.007085608784109354
24911,ɯ,L,d,ɯd-L,0,0,1,round_and_front,39,8,0.3058694899082184,0.015400842763483524
24912,i,H,b,ib-H,1,0,1,round_and_front,40,8,0.06898332387208939,0.004155964124947786
24913,a,H,b,ab-H,0,0,0,round_and_front,40,8,0.01745864935219288,0.004866279661655426
24914,e,H,b,eb-H,1,0,0,round_and_front,40,8,0.044641099870204926,0.0033240586053580046
24915,o,H,b,ob-H,0,1,1,round_and_front,40,8,0.037107884883880615,0.009114597924053669
24916,u,H,b,ub-H,0,1,1,round_and_front,40,8,0.05118297412991524,0.006920809391885996
24917,y,H,b,yb-H,1,1,1,round_and_front,40,8,0.1536836177110672,0.014178263954818249
24918,ø,H,b,øb-H,1,1,1,round_and_front,40,8,0.16759097576141357,0.014389476738870144
24919,ɯ,H,b,ɯb-H,0,0,1,round_and_front,40,8,0.04082304984331131,0.005727855022996664
24920,i,L,b,ib-L,1,0,1,round_and_front,40,8,0.0700455904006958,0.002941140905022621
24921,a,L,b,ab-L,0,0,0,round_and_front,40,8,0.12326870858669281,0.003375292057171464
24922,e,L,b,eb-L,1,0,0,round_and_front,40,8,0.05457222834229469,0.0026749465614557266
24923,o,L,b,ob-L,0,1,1,round_and_front,40,8,0.11958160251379013,0.0020357754547148943
24924,u,L,b,ub-L,0,1,1,round_and_front,40,8,0.11277355998754501,0.0018622583011165261
24925,y,L,b,yb-L,1,1,1,round_and_front,40,8,0.22453291714191437,0.005997233558446169
24926,ø,L,b,øb-L,1,1,1,round_and_front,40,8,0.24604006111621857,0.0045159198343753815
24927,ɯ,L,b,ɯb-L,0,0,1,round_and_front,40,8,0.10097455978393555,0.004275598097592592
24928,i,H,g,ig-H,1,0,1,round_and_front,40,8,0.39300915598869324,0.0060281530022621155
24929,a,H,g,ag-H,0,0,0,round_and_front,40,8,0.2737622559070587,0.007735470775514841
24930,e,H,g,eg-H,1,0,0,round_and_front,40,8,0.3090392053127289,0.007005742285400629
24931,o,H,g,og-H,0,1,1,round_and_front,40,8,0.23692896962165833,0.008302894420921803
24932,u,H,g,ug-H,0,1,1,round_and_front,40,8,0.20578555762767792,0.009044007398188114
24933,y,H,g,yg-H,1,1,1,round_and_front,40,8,0.3252232074737549,0.011555737815797329
24934,ø,H,g,øg-H,1,1,1,round_and_front,40,8,0.32694846391677856,0.010735307820141315
24935,ɯ,H,g,ɯg-H,0,0,1,round_and_front,40,8,0.4274030923843384,0.012802141718566418
24936,i,L,g,ig-L,1,0,1,round_and_front,40,8,0.47274646162986755,0.008397335186600685
24937,a,L,g,ag-L,0,0,0,round_and_front,40,8,0.44539979100227356,0.008141151629388332
24938,e,L,g,eg-L,1,0,0,round_and_front,40,8,0.4068574011325836,0.010467801243066788
24939,o,L,g,og-L,0,1,1,round_and_front,40,8,0.574424684047699,0.005668671336025
24940,u,L,g,ug-L,0,1,1,round_and_front,40,8,0.5198149681091309,0.008248625323176384
24941,y,L,g,yg-L,1,1,1,round_and_front,40,8,0.586387038230896,0.01434026937931776
24942,ø,L,g,øg-L,1,1,1,round_and_front,40,8,0.6057847142219543,0.014268182218074799
24943,ɯ,L,g,ɯg-L,0,0,1,round_and_front,40,8,0.49133166670799255,0.010063009336590767
24944,i,H,d,id-H,1,0,1,round_and_front,40,8,0.32403871417045593,0.0047212145291268826
24945,a,H,d,ad-H,0,0,0,round_and_front,40,8,0.07422041893005371,0.002398582873865962
24946,e,H,d,ed-H,1,0,0,round_and_front,40,8,0.43458858132362366,0.0016031330451369286
24947,o,H,d,od-H,0,1,1,round_and_front,40,8,0.15540269017219543,0.006270440295338631
24948,u,H,d,ud-H,0,1,1,round_and_front,40,8,0.1803360879421234,0.007869462482631207
24949,y,H,d,yd-H,1,1,1,round_and_front,40,8,0.44465968012809753,0.013155889697372913
24950,ø,H,d,ød-H,1,1,1,round_and_front,40,8,0.4296921193599701,0.012273851782083511
24951,ɯ,H,d,ɯd-H,0,0,1,round_and_front,40,8,0.22420255839824677,0.006319532636553049
24952,i,L,d,id-L,1,0,1,round_and_front,40,8,0.4155384600162506,0.0032080207020044327
24953,a,L,d,ad-L,0,0,0,round_and_front,40,8,0.5878855586051941,0.003745278110727668
24954,e,L,d,ed-L,1,0,0,round_and_front,40,8,0.6106969118118286,0.0014620303409174085
24955,o,L,d,od-L,0,1,1,round_and_front,40,8,0.701012372970581,0.008499125950038433
24956,u,L,d,ud-L,0,1,1,round_and_front,40,8,0.7395493388175964,0.013334956020116806
24957,y,L,d,yd-L,1,1,1,round_and_front,40,8,0.6039238572120667,0.0008877953514456749
24958,ø,L,d,ød-L,1,1,1,round_and_front,40,8,0.5356175899505615,0.0033456357195973396
24959,ɯ,L,d,ɯd-L,0,0,1,round_and_front,40,8,0.6782057285308838,0.007090313825756311
24960,i,H,b,ib-H,1,0,1,fronting,41,8,0.11881916970014572,0.00686729047447443
24961,a,H,b,ab-H,0,0,0,fronting,41,8,0.0876188650727272,0.0007924294332042336
24962,e,H,b,eb-H,1,0,0,fronting,41,8,0.06591527163982391,0.0014906369615346193
24963,o,H,b,ob-H,0,1,1,fronting,41,8,0.04593405872583389,0.0020628792699426413
24964,u,H,b,ub-H,0,1,1,fronting,41,8,0.10544527322053909,0.0050674318335950375
24965,y,H,b,yb-H,1,1,1,fronting,41,8,0.1134706661105156,0.003752900520339608
24966,ø,H,b,øb-H,1,1,1,fronting,41,8,0.05824943259358406,0.001699826680123806
24967,ɯ,H,b,ɯb-H,0,0,1,fronting,41,8,0.10319928824901581,0.004563743248581886
24968,i,L,b,ib-L,1,0,1,fronting,41,8,0.12531250715255737,0.00639847107231617
24969,a,L,b,ab-L,0,0,0,fronting,41,8,0.15362821519374847,0.012380278669297695
24970,e,L,b,eb-L,1,0,0,fronting,41,8,0.05826791748404503,0.001485563232563436
24971,o,L,b,ob-L,0,1,1,fronting,41,8,0.04253755509853363,0.000734497734811157
24972,u,L,b,ub-L,0,1,1,fronting,41,8,0.09884178638458252,0.001729452284052968
24973,y,L,b,yb-L,1,1,1,fronting,41,8,0.11023864150047302,0.003518300596624613
24974,ø,L,b,øb-L,1,1,1,fronting,41,8,0.051581114530563354,0.0011307673994451761
24975,ɯ,L,b,ɯb-L,0,0,1,fronting,41,8,0.09309554100036621,0.0017945313593372703
24976,i,H,g,ig-H,1,0,1,fronting,41,8,0.16248692572116852,0.0018138641025871038
24977,a,H,g,ag-H,0,0,0,fronting,41,8,0.19424985349178314,0.002326499205082655
24978,e,H,g,eg-H,1,0,0,fronting,41,8,0.16201269626617432,0.00043145648669451475
24979,o,H,g,og-H,0,1,1,fronting,41,8,0.19799938797950745,0.0040188925340771675
24980,u,H,g,ug-H,0,1,1,fronting,41,8,0.18898265063762665,0.00811814982444048
24981,y,H,g,yg-H,1,1,1,fronting,41,8,0.17119817435741425,0.00113704614341259
24982,ø,H,g,øg-H,1,1,1,fronting,41,8,0.15792836248874664,6.507625948870555e-05
24983,ɯ,H,g,ɯg-H,0,0,1,fronting,41,8,0.19266162812709808,0.007296210154891014
24984,i,L,g,ig-L,1,0,1,fronting,41,8,0.15810668468475342,0.006336904130876064
24985,a,L,g,ag-L,0,0,0,fronting,41,8,0.2355567365884781,0.01077223103493452
24986,e,L,g,eg-L,1,0,0,fronting,41,8,0.16780158877372742,0.002679349621757865
24987,o,L,g,og-L,0,1,1,fronting,41,8,0.1260462999343872,0.003093124134466052
24988,u,L,g,ug-L,0,1,1,fronting,41,8,0.11661233752965927,0.006411359645426273
24989,y,L,g,yg-L,1,1,1,fronting,41,8,0.16711211204528809,0.005939175374805927
24990,ø,L,g,øg-L,1,1,1,fronting,41,8,0.16220925748348236,0.0023843918461352587
24991,ɯ,L,g,ɯg-L,0,0,1,fronting,41,8,0.13277330994606018,0.006073931697756052
24992,i,H,d,id-H,1,0,1,fronting,41,8,0.11029598116874695,0.006117827724665403
24993,a,H,d,ad-H,0,0,0,fronting,41,8,0.07699311524629593,0.00024471181677654386
24994,e,H,d,ed-H,1,0,0,fronting,41,8,0.06180548295378685,0.0015841219574213028
24995,o,H,d,od-H,0,1,1,fronting,41,8,0.05404731258749962,0.002587602473795414
24996,u,H,d,ud-H,0,1,1,fronting,41,8,0.10607672482728958,0.004115033429116011
24997,y,H,d,yd-H,1,1,1,fronting,41,8,0.10642112046480179,0.005253397393971682
24998,ø,H,d,ød-H,1,1,1,fronting,41,8,0.07665420323610306,0.0008460484677925706
24999,ɯ,H,d,ɯd-H,0,0,1,fronting,41,8,0.10831538587808609,0.0033376021310687065
25000,i,L,d,id-L,1,0,1,fronting,41,8,0.11656905710697174,0.006989038083702326
25001,a,L,d,ad-L,0,0,0,fronting,41,8,0.146495059132576,0.0168467964977026
25002,e,L,d,ed-L,1,0,0,fronting,41,8,0.05990612134337425,0.0009993929415941238
25003,o,L,d,od-L,0,1,1,fronting,41,8,0.045155856758356094,0.0001985797716770321
25004,u,L,d,ud-L,0,1,1,fronting,41,8,0.10509656369686127,0.001535171177238226
25005,y,L,d,yd-L,1,1,1,fronting,41,8,0.10418550670146942,0.005475667770951986
25006,ø,L,d,ød-L,1,1,1,fronting,41,8,0.07082236558198929,0.0006292805192060769
25007,ɯ,L,d,ɯd-L,0,0,1,fronting,41,8,0.10117669403553009,0.001419008825905621
25008,i,H,b,ib-H,1,0,1,fronting,42,8,0.047554075717926025,0.002842096146196127
25009,a,H,b,ab-H,0,0,0,fronting,42,8,0.10948978364467621,0.0040320889092981815
25010,e,H,b,eb-H,1,0,0,fronting,42,8,0.053372666239738464,0.003939343150705099
25011,o,H,b,ob-H,0,1,1,fronting,42,8,0.016877442598342896,0.0068905106745660305
25012,u,H,b,ub-H,0,1,1,fronting,42,8,0.027294613420963287,0.004818655550479889
25013,y,H,b,yb-H,1,1,1,fronting,42,8,0.06560280174016953,0.0028731112834066153
25014,ø,H,b,øb-H,1,1,1,fronting,42,8,0.06803634017705917,0.0036129672080278397
25015,ɯ,H,b,ɯb-H,0,0,1,fronting,42,8,0.027034876868128777,0.005299168638885021
25016,i,L,b,ib-L,1,0,1,fronting,42,8,0.03337379917502403,0.0034185273107141256
25017,a,L,b,ab-L,0,0,0,fronting,42,8,0.13308750092983246,0.004049842245876789
